gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2070,692,2157,2911,57.0,401,401,1438,2105,1441,1425,2065,1629,1632,2345,2527,1432,55.0,3094.05,0
2070,692,2157,2911,12.0,3811,1800,1867,2105,1441,1880,2065,1629,1673,2345,2527,1432,91.3,1094.5,1
2142,3520,2157,2911,38.0,3811,1800,1867,2105,1441,1425,2065,1676,1632,2345,2527,927,95.1,3691.2,0
2070,3520,2157,2911,70.0,3811,1800,1867,2105,1441,1425,1240,1676,1673,870,2527,891,90.25,6385.95,0
2142,3520,2055,1301,2.0,3811,2011,907,907,907,907,907,907,907,870,1685,962,64.622374368519,35.9,1
2070,3520,2157,2911,66.0,3811,1800,1867,1200,1441,1425,1240,1629,1673,870,2527,891,104.55,6779.05,0
2142,3520,2157,1301,21.0,3811,2011,907,907,907,907,907,907,907,997,1685,962,19.6,397,0
2070,3520,2055,1301,52.0,3811,1800,1867,1200,1441,1425,2065,1676,1632,2345,1685,891,98.15,4993.4,0
2070,692,2157,2911,46.0,3811,2011,1867,2105,1441,1425,2065,1629,1673,870,2527,891,91.3,4126.35,0
2142,3520,2157,2911,9.0,3811,1800,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,75.85,724.65,0
2070,3520,2157,2911,12.0,3811,2011,1867,1200,1864,1880,2065,1629,1673,870,2527,927,85.15,979.05,0
2142,3520,2157,2911,20.0,3811,2011,1438,2105,1441,1880,2065,1676,1673,2345,2527,962,64.622374368519,1023.85,0
2070,3520,2055,1301,71.0,3811,1800,1867,1200,1441,1425,2065,1629,1632,997,2527,891,109.0,7661.8,0
2070,3520,2055,2911,41.0,3811,1800,1867,1200,1441,1425,1240,1629,1632,2345,2527,891,113.6,4594.95,1
2142,3520,2055,2911,1.0,3811,2011,1867,2105,1864,1880,1240,1629,1673,2345,2527,1432,84.8,84.8,1
2142,3520,2157,2911,67.0,3811,2011,1438,2105,1864,1880,1240,1676,1673,997,1685,891,64.622374368519,3260.1,0
2070,3520,2055,2911,66.0,3811,1800,1867,1200,1441,1880,1240,1676,1673,870,1685,1432,89.0,5898.6,0
2070,3520,2157,2911,7.0,3811,2011,1438,2105,1864,1880,1240,1629,1673,2345,2527,962,59.5,415.95,1
2142,692,2055,2911,72.0,3811,1800,1438,1200,1441,1425,2065,1629,1632,997,2527,927,84.1,5981.65,0
2070,3520,2157,2911,10.0,3811,2011,1438,2105,1864,1425,1240,1676,1673,2345,1685,1432,54.25,583,0
2142,3520,2157,2911,39.0,3811,2011,1867,1200,1864,1425,2065,1629,1632,997,2527,1432,100.45,3801.7,0
2142,3520,2055,2911,64.0,3811,1800,1438,1200,1864,1880,2065,1629,1673,870,2527,927,66.15,4392.5,0
2070,692,2157,2911,49.0,3811,1800,1867,1200,1441,1425,1240,1676,1632,870,1685,891,103.0,5166.2,0
2070,3520,2055,1301,41.0,3811,1800,1438,1200,1441,1425,1240,1676,1632,2345,1685,927,79.9,3326.2,1
2070,3520,2157,2911,9.0,3811,2011,1438,2105,1864,1880,2065,1676,1673,2345,2527,1432,43.75,405.7,0
2142,3520,2055,1301,57.0,3811,2011,907,907,907,907,907,907,907,997,1685,962,20.75,1123.15,0
2070,3520,2157,2911,58.0,3811,2011,1867,2105,1864,1880,1240,1629,1632,2345,2527,1432,95.3,5817.7,0
2070,3520,2157,2911,72.0,3811,1800,907,907,907,907,907,907,907,997,1685,927,25.45,1866.45,0
2070,692,2157,2911,4.0,3811,1800,1867,2105,1864,1880,2065,1676,1632,2345,2527,1432,84.6,360.1,1
2142,692,2157,2911,9.0,3811,1800,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,74.05,678.45,0
2070,3520,2157,1301,3.0,401,401,1438,2105,1441,1880,2065,1676,1673,2345,1685,962,29.65,90.05,0
2142,3520,2157,2911,40.0,3811,2011,1438,2105,1864,1880,1240,1676,1673,2345,2527,1432,51.1,2092.9,0
2070,692,2055,2911,39.0,3811,1800,1867,2105,1864,1880,1240,1629,1632,2345,2527,1432,101.25,3949.15,0
2142,3520,2055,1301,35.0,3811,1800,1438,1200,1441,1425,1240,1676,1673,997,2527,927,69.15,2490.15,0
2142,3520,2157,2911,61.0,3811,1800,1867,1200,1864,1425,1240,1629,1632,997,2527,927,111.6,6876.05,1
2142,692,2157,2911,8.0,3811,2011,1867,2105,1864,1880,2065,1676,1673,2345,2527,927,69.95,562.7,0
2142,3520,2157,1301,61.0,3811,2011,907,907,907,907,907,907,907,997,1685,962,64.622374368519,1124.2,0
2070,3520,2157,2911,31.0,3811,2011,1867,1200,1864,1425,1240,1676,1673,2345,1685,1432,87.6,2724.25,0
2070,3520,2157,2911,2.0,3811,1800,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,75.9,143.35,1
2070,3520,2157,1301,9.0,3811,2011,1438,2105,1864,1425,1240,1629,1632,2345,2527,962,72.9,651.4,1
2070,3520,2055,1301,39.0,3811,2011,1867,2105,1864,1425,1240,1676,1673,2345,2527,891,81.5,3107.3,0
2142,3520,2157,2911,64.0,3811,2011,1867,1200,1441,1880,2065,1629,1632,870,2527,927,100.3,6603.8,0
2142,3520,2157,2911,72.0,3811,1800,1867,2105,1441,1425,2065,1629,1632,997,2527,1432,103.65,7634.8,0
2070,3520,2157,2911,3.0,3811,1800,1867,2105,1864,1880,2065,1676,1673,2345,2527,927,64.622374368519,270.7,1
2142,3520,2157,2911,26.0,3811,2011,907,907,907,907,907,907,907,870,2527,927,20.65,595.5,0
2070,3520,2055,2911,58.0,3811,1800,1867,2105,1441,1425,2065,1676,1632,870,2527,1432,94.3,5610.15,0
2070,3520,2157,2911,1.0,401,401,1438,2105,1864,1880,2065,1629,1673,2345,2527,1432,35.75,35.75,1
2070,3520,2055,1301,19.0,3811,1800,1867,2105,1864,1880,1240,1676,1632,870,2527,891,89.35,1686.85,0
2070,3520,2055,2911,16.0,401,401,1438,2105,1864,1880,1240,1629,1632,2345,2527,1432,49.95,810.2,1
2070,3520,2055,1301,67.0,3811,1800,1867,1200,1864,1425,1240,1629,1632,997,2527,927,108.75,7156.2,1
2142,692,2157,2911,1.0,3811,2011,1867,2105,1864,1880,1240,1676,1673,2345,1685,1432,64.622374368519,74.7,0
2070,3520,2055,1301,57.0,3811,2011,1438,1200,1864,1880,2065,1629,1632,870,2527,891,70.1,3913.3,1
2142,3520,2157,2911,10.0,3811,2011,907,907,907,907,907,907,907,2345,2527,927,20.0,198.6,0
2142,3520,2157,2911,24.0,3811,1800,1867,2105,1441,1880,2065,1629,1673,2345,2527,927,90.55,2282.55,1
2142,3520,2055,2911,38.0,401,401,1438,1200,1441,1880,1240,1629,1632,997,2527,891,60.0,2193.2,0
2142,692,2055,2911,14.0,3811,2011,907,907,907,907,907,907,907,870,1685,962,19.65,228.65,0
2070,3520,2157,2911,59.0,3811,1800,1438,1200,1441,1425,1240,1676,1632,870,1685,927,79.85,4786.1,0
2070,3520,2157,2911,8.0,3811,1800,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,73.5,632.2,0
2070,3520,2157,2911,13.0,3811,1800,1867,1200,1864,1880,2065,1676,1673,2345,2527,927,80.0,1029.35,0
2070,3520,2157,2911,38.0,3811,2011,1867,2105,1441,1425,1240,1676,1673,2345,2527,927,84.25,3264.5,1
2142,3520,2157,2911,2.0,3811,2011,907,907,907,907,907,907,907,2345,1685,962,20.05,42.7,0
2142,3520,2157,2911,10.0,3811,1800,1867,2105,1441,1880,2065,1676,1673,2345,1685,1432,79.85,797.25,0
2070,3520,2157,2911,61.0,3811,1800,1438,2105,1441,1425,1240,1629,1632,997,1685,927,88.65,5321.25,0
2142,3520,2157,2911,9.0,3811,2011,1438,2105,1864,1880,2065,1676,1673,2345,2527,962,44.4,348.15,0
2070,3520,2055,1301,17.0,3811,1800,1867,2105,1864,1425,2065,1629,1673,2345,1685,1432,88.25,1460.65,1
2142,3520,2055,2911,72.0,3811,1800,1438,2105,1441,1425,1240,1629,1632,997,2527,927,85.45,6227.5,0
2070,3520,2157,2911,64.0,3811,1800,1438,1200,1441,1425,1240,1629,1632,997,2527,927,86.4,5442.05,0
2142,692,2055,2911,4.0,401,401,1438,2105,1864,1425,2065,1676,1673,2345,2527,1432,29.9,118.25,0
2070,3520,2055,2911,68.0,3811,1800,907,907,907,907,907,907,907,997,2527,927,24.95,1614.9,0
2142,692,2157,2911,1.0,3811,2011,907,907,907,907,907,907,907,2345,1685,962,20.05,20.05,1
2142,3520,2157,2911,4.0,3811,2011,1438,2105,1864,1880,2065,1629,1673,2345,2527,1432,56.4,234.85,0
2070,3520,2157,2911,6.0,3811,2011,907,907,907,907,907,907,907,2345,1685,962,20.0,109.2,0
2142,3520,2055,1301,66.0,3811,2011,1438,1200,1441,1425,1240,1629,1673,870,2527,1432,75.1,5013,0
2070,692,2157,2911,45.0,3811,1800,1867,1200,1441,1880,1240,1629,1673,2345,2527,1432,97.05,4385.05,0
2070,3520,2157,2911,1.0,3811,1800,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,77.15,77.15,1
2142,3520,2055,1301,39.0,3811,1800,1867,2105,1864,1425,2065,1629,1632,870,1685,1432,100.0,3835.55,0
2142,3520,2055,1301,43.0,3811,1800,1867,2105,1864,1425,1240,1629,1632,870,2527,927,104.3,4451.85,0
2142,692,2157,2911,48.0,3811,1800,1867,2105,1441,1880,2065,1629,1632,870,2527,1432,99.0,4744.35,0
2070,3520,2157,2911,48.0,3811,1800,907,907,907,907,907,907,907,870,1685,927,25.05,1171.5,0
2070,3520,2157,2911,1.0,3811,2011,1438,2105,1864,1880,2065,1676,1673,2345,2527,962,45.4,45.4,1
2070,3520,2055,1301,70.0,3811,2011,1438,1200,1864,1880,1240,1629,1632,997,1685,927,75.35,5437.75,0
2142,3520,2055,2911,68.0,3811,1800,1867,2105,1441,1425,1240,1629,1632,997,2527,891,64.622374368519,7611.85,1
2070,3520,2055,1301,67.0,3811,1800,1867,1200,1864,1425,1240,1676,1632,870,2527,891,100.25,6689,0
2070,3520,2055,2911,72.0,3811,1800,1867,1200,1441,1425,1240,1629,1632,997,2527,891,115.5,8312.75,0
2070,3520,2157,2911,3.0,3811,2011,1867,1200,1441,1880,2065,1676,1673,2345,2527,1432,79.1,246.5,1
2142,692,2157,2911,43.0,3811,1800,1867,2105,1864,1880,2065,1629,1673,2345,2527,1432,84.85,3645.6,0
2142,692,2157,2911,12.0,3811,1800,1867,2105,1864,1880,2065,1676,1673,2345,2527,927,73.3,828.05,0
2070,3520,2157,1301,62.0,3811,1800,1867,2105,1864,1425,2065,1629,1632,870,2527,1432,100.15,6413.65,1
2070,3520,2157,2911,4.0,3811,1800,1867,2105,1864,1880,2065,1676,1673,2345,1685,1432,75.35,338.1,1
2070,3520,2157,2911,1.0,3811,2011,1438,2105,1441,1880,2065,1676,1673,2345,1685,1432,49.95,49.95,0
2142,692,2157,2911,1.0,3811,2011,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,69.65,69.65,1
2142,3520,2157,2911,44.0,401,401,1438,1200,1864,1425,2065,1629,1632,870,2527,1432,54.0,2440.25,0
2142,3520,2055,2911,16.0,3811,2011,1867,1200,1441,1880,2065,1676,1673,2345,1685,891,80.75,1321.3,0
2070,3520,2157,2911,8.0,3811,1800,1438,1200,1441,1425,2065,1676,1673,2345,2527,891,65.5,573.15,0
2142,3520,2055,2911,64.0,3811,2011,1867,1200,1864,1880,2065,1676,1673,2345,2527,962,73.55,4764,0
2142,3520,2055,2911,65.0,3811,1800,1438,1200,1441,1425,2065,1676,1673,870,1685,927,67.05,4309.55,0
2070,3520,2157,2911,67.0,401,401,1438,2105,1864,1425,1240,1629,1632,2345,2527,927,53.4,3579.15,0
2070,692,2055,2911,11.0,3811,1800,1867,2105,1864,1425,1240,1629,1632,2345,2527,891,104.05,1133.65,1
2070,3520,2055,2911,67.0,3811,2011,907,907,907,907,907,907,907,997,1685,962,19.65,1335.2,0
2070,3520,2157,1301,48.0,401,401,1438,2105,1441,1425,2065,1676,1632,2345,1685,927,45.55,2108.35,0
2142,3520,2157,2911,11.0,3811,1800,1438,2105,1864,1425,2065,1676,1673,2345,1685,1432,53.75,608,1
2070,3520,2055,1301,23.0,3811,2011,1867,1200,1441,1880,1240,1676,1673,2345,1685,962,84.4,1936.85,0
2070,3520,2157,2911,1.0,3811,2011,1867,2105,1441,1880,2065,1676,1673,2345,2527,927,74.3,74.3,1
2142,3520,2055,1301,35.0,3811,2011,907,907,907,907,907,907,907,870,1685,891,20.05,746.75,0
2070,3520,2157,2911,2.0,3811,1800,1867,2105,1864,1880,2065,1676,1632,2345,2527,1432,85.7,169.8,1
2070,692,2157,2911,54.0,3811,1800,1438,1200,1441,1880,1240,1629,1632,870,1685,891,64.622374368519,4350.1,1
2070,692,2157,2911,5.0,3811,2011,1867,2105,1864,1425,2065,1629,1673,2345,2527,962,84.85,415.55,1
2070,3520,2157,2911,12.0,3811,2011,1438,2105,1864,1880,2065,1676,1673,2345,2527,1432,45.05,523.1,0
2070,692,2055,2911,1.0,3811,2011,1438,1200,1864,1880,2065,1676,1673,2345,2527,1432,49.55,49.55,1
2142,3520,2157,2911,1.0,3811,2011,1438,1200,1864,1880,2065,1676,1673,2345,2527,962,50.75,50.75,0
2070,3520,2157,2911,50.0,3811,1800,1438,2105,1441,1880,1240,1629,1632,997,2527,962,79.6,4024.2,0
2142,692,2055,2911,30.0,3811,1800,1438,2105,1864,1425,2065,1629,1632,997,1685,1432,74.85,2181.75,0
2070,3520,2157,2911,3.0,3811,2011,907,907,907,907,907,907,907,2345,1685,962,20.4,63.15,0
2142,692,2055,2911,72.0,401,401,1438,1200,1441,1425,1240,1629,1632,997,2527,891,63.1,4685.55,0
2070,3520,2055,1301,22.0,3811,2011,1438,1200,1441,1425,2065,1676,1673,2345,1685,962,61.15,1422.05,1
2070,3520,2055,2911,71.0,401,401,1438,2105,1441,1425,1240,1629,1632,997,2527,927,61.4,4310.35,0
2070,692,2055,2911,4.0,3811,1800,1867,1200,1864,1880,2065,1629,1632,2345,2527,1432,99.6,347.65,1
2142,3520,2157,1301,34.0,3811,1800,1867,1200,1441,1880,2065,1629,1632,870,2527,1432,103.8,3470.8,0
2070,3520,2055,1301,22.0,3811,2011,907,907,907,907,907,907,907,2345,1685,891,19.05,454.05,0
2142,692,2157,2911,1.0,3811,1800,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,75.35,75.35,1
2070,3520,2157,2911,8.0,3811,2011,1438,2105,1864,1880,1240,1676,1673,2345,1685,1432,49.4,408.25,0
2070,3520,2157,2911,14.0,3811,2011,1438,1200,1864,1880,2065,1676,1673,2345,1685,891,50.1,709.5,0
2070,692,2055,2911,64.0,3811,2011,1867,1200,1441,1425,2065,1676,1632,870,1685,891,64.622374368519,6430.9,0
2070,3520,2055,2911,47.0,3811,2011,907,907,907,907,907,907,907,997,1685,891,19.65,921.55,0
2070,3520,2157,2911,20.0,3811,2011,1438,2105,1864,1880,2065,1676,1673,2345,2527,1432,64.622374368519,927.15,0
2070,3520,2157,2911,4.0,401,401,1438,1200,1864,1425,2065,1676,1673,2345,1685,962,35.0,135.75,0
2142,3520,2157,2911,29.0,401,401,1438,2105,1864,1880,2065,1676,1673,870,2527,962,24.85,788.05,0
2142,3520,2157,2911,10.0,3811,1800,1867,2105,1864,1880,2065,1676,1673,2345,1685,1432,75.05,786.3,0
2142,3520,2055,2911,14.0,3811,1800,1867,2105,1864,1880,2065,1676,1632,2345,2527,1432,85.15,1139.2,1
2142,3520,2055,1301,33.0,3811,2011,1438,2105,1441,1425,1240,1629,1632,997,1685,927,82.1,2603.1,0
2070,3520,2055,2911,55.0,3811,1800,1867,2105,1441,1425,2065,1629,1673,2345,2527,927,94.45,5073.1,0
2070,3520,2055,2911,64.0,3811,2011,907,907,907,907,907,907,907,997,1685,927,19.45,1208.6,0
2142,3520,2157,2911,72.0,3811,1800,1867,1200,1441,1425,1240,1629,1632,997,1685,891,113.4,8164.1,0
2142,3520,2055,1301,67.0,3811,1800,907,907,907,907,907,907,907,997,1685,891,24.65,1620.45,0
2142,3520,2055,1301,49.0,3811,1800,1867,2105,1864,1880,2065,1629,1673,2345,1685,1432,84.5,4254.85,1
2070,692,2157,2911,26.0,3811,2011,1867,2105,1864,1880,2065,1676,1632,2345,2527,1432,78.8,2006.1,0
2142,3520,2157,2911,13.0,3811,1800,1867,2105,1864,1880,1240,1629,1632,2345,1685,1432,100.75,1313.25,0
2142,692,2055,2911,72.0,3811,1800,1438,2105,1441,1425,1240,1629,1673,997,1685,927,77.35,5396.25,0
2070,3520,2055,1301,72.0,401,401,1438,2105,1441,1880,1240,1629,1632,997,1685,927,53.65,3784,0
2142,3520,2055,2911,72.0,3811,1800,1867,2105,1441,1425,2065,1629,1632,997,2527,891,103.75,7346.2,0
2142,3520,2055,2911,71.0,3811,1800,1867,2105,1864,1425,2065,1629,1632,870,2527,927,64.622374368519,6962.85,0
2142,692,2055,2911,4.0,3811,2011,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,70.2,280.35,0
2070,3520,2055,1301,58.0,3811,1800,1867,1200,1441,1880,2065,1676,1632,2345,2527,891,93.4,5435.6,1
2070,692,2157,2911,54.0,3811,1800,1867,2105,1441,1880,2065,1676,1673,2345,2527,1432,79.5,4370.25,1
2142,3520,2055,1301,14.0,3811,2011,907,907,907,907,907,907,907,870,1685,962,19.75,309.35,0
2070,3520,2157,2911,7.0,3811,2011,1438,1200,1864,1880,2065,1676,1632,870,2527,1432,59.1,369.25,0
2142,3520,2055,2911,10.0,3811,1800,1867,2105,1864,1425,2065,1629,1632,2345,2527,1432,98.5,1037.75,1
2070,3520,2055,1301,70.0,3811,1800,1438,1200,1864,1880,2065,1676,1632,870,1685,891,64.622374368519,4543.15,0
2142,3520,2055,1301,46.0,3811,2011,907,907,907,907,907,907,907,997,1685,927,19.95,862.4,0
2070,3520,2055,1301,71.0,3811,1800,1867,1200,1441,1425,2065,1629,1673,997,1685,891,100.5,7030.65,0
2070,3520,2055,1301,69.0,3811,1800,907,907,907,907,907,907,907,997,2527,891,25.6,1673.4,0
2070,3520,2055,1301,17.0,3811,1800,1438,2105,1864,1425,1240,1676,1673,870,2527,962,61.95,1070.7,0
2142,692,2055,1301,34.0,3811,1800,1867,2105,1441,1425,1240,1629,1632,2345,2527,1432,108.9,3625.2,0
2070,3520,2055,2911,35.0,3811,2011,1438,2105,1441,1880,1240,1676,1673,2345,1685,1432,56.85,1861.1,0
2142,3520,2157,1301,6.0,3811,2011,907,907,907,907,907,907,907,2345,2527,962,20.2,98.35,0
2142,3520,2157,2911,26.0,3811,1800,1438,2105,1864,1880,2065,1676,1673,870,2527,927,51.55,1295.4,0
2070,3520,2157,2911,28.0,401,401,1438,2105,1864,1425,2065,1676,1673,2345,2527,962,29.75,790.7,0
2070,3520,2157,2911,8.0,3811,1800,1867,2105,1864,1880,2065,1676,1673,2345,2527,927,74.6,548.9,0
2142,3520,2157,2911,38.0,3811,1800,1867,2105,1864,1425,1240,1629,1673,870,1685,891,64.622374368519,3605.6,0
2070,3520,2157,2911,48.0,3811,2011,1438,1200,1864,1425,1240,1676,1673,870,2527,927,60.35,2896.4,1
2070,3520,2157,2911,16.0,3811,2011,1438,1200,1864,1880,2065,1676,1673,2345,2527,1432,50.15,762.25,1
2070,3520,2055,1301,29.0,3811,1800,907,907,907,907,907,907,907,997,1685,962,26.1,692.55,0
2142,3520,2055,1301,25.0,3811,2011,1438,1200,1441,1425,2065,1676,1673,870,2527,891,61.6,1611,0
2142,3520,2157,2911,21.0,3811,1800,1867,2105,1864,1880,2065,1676,1632,2345,2527,1432,84.1,1737.45,0
2142,3520,2055,1301,28.0,3811,2011,1867,2105,1441,1425,1240,1629,1673,870,1685,891,64.622374368519,2768.35,0
2142,3520,2055,2911,34.0,3811,1800,1867,2105,1864,1425,2065,1629,1632,2345,2527,1432,64.622374368519,3480,1
2142,692,2055,2911,30.0,3811,1800,1867,2105,1864,1880,2065,1676,1673,2345,1685,962,77.9,2351.45,0
2142,3520,2157,2911,41.0,3811,2011,1867,2105,1864,1880,1240,1676,1673,2345,2527,1432,74.25,3089.1,0
2070,692,2157,2911,43.0,3811,2011,1867,1200,1441,1880,1240,1629,1632,2345,2527,927,108.15,4600.7,1
2070,3520,2157,2911,38.0,3811,2011,1867,2105,1864,1880,2065,1629,1632,870,2527,962,89.1,3342,0
2070,3520,2055,1301,67.0,3811,1800,1867,1200,1864,1880,1240,1629,1632,997,1685,927,106.7,7009.5,0
2142,3520,2157,2911,57.0,3811,1800,1867,2105,1864,1880,1240,1629,1673,997,2527,927,90.45,5229.8,0
2142,3520,2055,2911,24.0,3811,2011,1438,1200,1864,1880,1240,1676,1673,2345,1685,962,64.622374368519,1315.35,0
2142,692,2055,2911,72.0,3811,1800,1867,2105,1441,1880,2065,1629,1632,997,1685,891,98.35,6929.4,0
2070,692,2157,2911,52.0,401,401,1438,2105,1441,1425,1240,1629,1673,2345,2527,1432,50.5,2566.3,0
2142,3520,2055,1301,12.0,3811,2011,907,907,907,907,907,907,907,2345,2527,1432,19.2,239,0
2142,3520,2157,2911,35.0,3811,2011,907,907,907,907,907,907,907,870,2527,962,19.15,638,0
2070,692,2157,2911,66.0,3811,1800,1438,1200,1441,1880,1240,1676,1673,870,2527,927,63.85,4174.35,0
2142,3520,2055,2911,3.0,3811,1800,1867,2105,1864,1880,1240,1676,1673,2345,2527,891,79.65,251.75,1
2070,3520,2157,1301,35.0,3811,1800,1438,2105,1864,1880,2065,1676,1673,2345,1685,962,50.15,1655.35,0
2142,3520,2055,1301,68.0,3811,2011,1867,1200,1864,1425,2065,1676,1673,997,1685,927,80.35,5375.15,0
2142,3520,2055,1301,60.0,3811,1800,907,907,907,907,907,907,907,870,1685,927,23.95,1506.4,0
2142,3520,2055,1301,4.0,3811,2011,907,907,907,907,907,907,907,997,1685,927,19.5,96.85,0
2142,3520,2055,2911,28.0,3811,2011,1438,1200,1864,1880,1240,1676,1673,870,1685,962,54.35,1426.45,0
2070,3520,2157,2911,12.0,3811,2011,1867,2105,1441,1880,2065,1676,1632,2345,2527,1432,84.6,1017.35,0
2142,3520,2055,2911,11.0,3811,2011,1438,2105,1864,1880,2065,1629,1673,2345,2527,891,55.05,608.15,0
2070,692,2055,1301,65.0,3811,1800,1867,2105,1441,1425,2065,1629,1632,870,2527,1432,107.45,7047.5,0
2142,3520,2157,2911,48.0,3811,2011,907,907,907,907,907,907,907,870,1685,891,19.95,1004.5,0
2070,3520,2157,2911,5.0,3811,1800,1438,2105,1441,1880,2065,1676,1632,2345,2527,1432,64.0,370.25,0
2070,3520,2055,1301,21.0,3811,2011,1438,2105,1441,1880,2065,1629,1673,870,2527,927,58.85,1215.45,0
2070,3520,2055,1301,53.0,401,401,1438,1200,1441,1425,2065,1676,1632,2345,2527,891,48.7,2495.2,0
2070,3520,2157,2911,17.0,3811,1800,1438,2105,1864,1425,1240,1629,1673,2345,2527,962,69.0,1108,0
2142,3520,2055,2911,60.0,3811,1800,1867,2105,1441,1425,2065,1629,1632,870,1685,891,102.5,6157.6,0
2142,3520,2055,1301,56.0,3811,1800,1438,1200,1441,1880,1240,1676,1632,997,2527,927,75.85,4261.2,0
2142,3520,2055,1301,61.0,3811,1800,1867,1200,1441,1880,2065,1629,1632,870,2527,1432,106.0,6547.7,1
2142,3520,2055,1301,47.0,3811,1800,1438,1200,1441,1425,1240,1629,1632,997,2527,962,90.5,4318.35,0
2142,3520,2055,2911,67.0,3811,1800,1438,1200,1441,1425,1240,1676,1673,997,1685,927,70.9,4677.1,0
2142,3520,2055,2911,15.0,3811,2011,907,907,907,907,907,907,907,870,1685,962,18.8,294.95,0
2142,3520,2055,2911,61.0,3811,1800,1438,1200,1864,1425,2065,1676,1632,997,2527,962,69.9,4226.7,0
2070,3520,2055,1301,72.0,3811,1800,1438,1200,1864,1425,1240,1629,1632,997,2527,891,84.2,5986.55,0
2142,3520,2055,1301,28.0,401,401,1438,2105,1441,1425,1240,1629,1632,870,2527,927,60.0,1682.05,0
2142,3520,2157,2911,15.0,3811,2011,1867,2105,1864,1425,1240,1629,1632,2345,2527,1432,101.35,1553.95,1
2142,3520,2157,2911,3.0,3811,1800,1867,2105,1864,1880,2065,1676,1673,2345,1685,1432,74.5,217.45,0
2142,3520,2157,1301,1.0,401,401,1438,2105,1441,1880,1240,1676,1673,2345,1685,962,33.6,33.6,0
2142,3520,2157,2911,18.0,3811,2011,907,907,907,907,907,907,907,2345,1685,962,19.25,331.35,0
2070,3520,2055,2911,68.0,3811,1800,1867,1200,1441,1425,2065,1629,1632,997,2527,891,110.8,7553.6,0
2070,3520,2055,2911,4.0,3811,2011,907,907,907,907,907,907,907,2345,1685,1432,20.15,91.4,0
2142,3520,2157,2911,5.0,3811,1800,1867,2105,1441,1425,2065,1629,1632,2345,1685,1432,105.3,550.6,0
2142,692,2157,2911,1.0,3811,1800,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,76.45,76.45,1
2070,3520,2055,1301,3.0,401,401,1438,2105,1441,1880,2065,1676,1632,2345,1685,962,40.3,92.5,0
2070,3520,2055,1301,53.0,3811,1800,1867,1200,1441,1425,1240,1676,1632,997,2527,891,104.05,5566.4,0
2142,3520,2157,2911,69.0,3811,2011,907,907,907,907,907,907,907,997,1685,927,19.95,1399.35,0
2142,3520,2157,2911,21.0,3811,2011,907,907,907,907,907,907,907,2345,2527,962,19.95,416.4,0
2142,3520,2055,1301,1.0,3811,2011,1867,2105,1441,1880,2065,1676,1673,2345,1685,927,74.6,74.6,0
2070,3520,2055,1301,48.0,3811,1800,1438,2105,1441,1880,1240,1629,1632,997,1685,1432,79.65,3870.3,0
2070,692,2157,2911,49.0,3811,1800,1867,2105,1864,1425,2065,1676,1632,2345,2527,927,90.85,4515.85,1
2142,3520,2055,1301,72.0,3811,2011,907,907,907,907,907,907,907,997,2527,927,19.8,1414.65,0
2142,3520,2055,1301,12.0,3811,1800,907,907,907,907,907,907,907,997,2527,891,24.0,269.65,0
2070,3520,2157,2911,26.0,3811,2011,1867,2105,1864,1880,2065,1676,1673,2345,2527,927,69.05,1815.65,0
2070,3520,2055,1301,42.0,3811,1800,1867,1200,1441,1880,2065,1629,1673,870,2527,927,94.45,3923.8,0
2070,3520,2055,2911,60.0,3811,1800,1867,2105,1441,1425,1240,1629,1632,997,2527,927,110.8,6640.7,0
2070,3520,2055,2911,26.0,3811,2011,1438,2105,1441,1425,2065,1629,1632,997,2527,927,73.5,1905.7,0
2142,3520,2055,1301,68.0,3811,2011,907,907,907,907,907,907,907,997,1685,891,19.95,1377.7,0
2142,3520,2055,1301,45.0,3811,2011,1438,1200,1441,1425,1240,1629,1632,997,2527,962,84.35,3858.05,0
2142,3520,2055,1301,1.0,3811,2011,1867,2105,1864,1880,2065,1676,1673,2345,2527,1432,70.0,70,1
2142,3520,2157,1301,25.0,401,401,1438,1200,1864,1880,2065,1629,1673,870,2527,927,40.65,970.55,0
2142,3520,2055,1301,8.0,3811,1800,1438,1200,1441,1880,1240,1676,1632,997,2527,927,76.15,645.8,0
2142,3520,2157,2911,1.0,3811,2011,907,907,907,907,907,907,907,2345,2527,927,19.75,19.75,0
2142,3520,2157,1301,1.0,3811,2011,907,907,907,907,907,907,907,2345,1685,962,20.05,20.05,0
2070,692,2157,2911,17.0,3811,1800,1867,2105,1864,1880,2065,1629,1632,2345,2527,1432,94.2,1608.15,0
2070,3520,2055,1301,19.0,3811,2011,907,907,907,907,907,907,907,997,1685,962,20.15,387.7,0
